Lead_I,Lead_II,Lead_III,Lead_aVR,Lead_aVL,Lead_aVF,Lead_V1,Lead_V2,Lead_V3,Lead_V4,Lead_V5,Lead_V6
-0.13688351454831724,-0.1398080082074649,0.029276677412301503,0.13870353734110388,-0.11732737128423046,-0.046616484776354855,0.11620189673508387,0.009455488879812434,0.00421152978612476,-0.03250692944070599,-0.07548257530867285,-0.1193102748552247
-0.13688351454831724,-0.1079330840536174,0.06243815148279847,0.12092663193071634,-0.13577911363727582,-0.008373729256564336,0.08970425740656052,0.009455488879812434,0.021832244003337137,-0.07258529177566987,-0.09770409269877815,-0.1193102748552247
-0.10604627466183056,-0.1079330840536174,0.029276677412301503,0.1031497265203288,-0.09887562893118511,-0.0274951070164596,0.08970425740656052,0.009455488879812434,0.00421152978612476,-0.05254611060818793,-0.07548257530867285,-0.06811494194822522
-0.10604627466183056,-0.1079330840536174,0.029276677412301503,0.1031497265203288,-0.09887562893118511,-0.0274951070164596,0.08970425740656052,0.009455488879812434,0.00421152978612476,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.10604627466183056,-0.1079330840536174,0.029276677412301503,0.1031497265203288,-0.09887562893118511,-0.0274951070164596,0.08970425740656052,0.009455488879812434,0.00421152978612476,-0.03250692944070599,-0.09770409269877815,-0.1193102748552247
-0.13688351454831724,-0.1398080082074649,0.029276677412301503,0.13870353734110388,-0.11732737128423046,-0.046616484776354855,0.08970425740656052,0.009455488879812434,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.16772075443480394,-0.1079330840536174,0.06243815148279847,0.15648044275149142,-0.1542308559903212,-0.0274951070164596,0.16919717539213053,0.028397571852716883,0.021832244003337137,-0.03250692944070599,-0.07548257530867285,-0.1193102748552247
-0.13688351454831724,-0.07605815989976988,0.06243815148279847,0.12092663193071634,-0.13577911363727582,-0.008373729256564336,0.16919717539213053,0.009455488879812434,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.10604627466183056,-0.1079330840536174,-0.0038847966581954723,0.12092663193071634,-0.08042388657813976,-0.06573786253625012,0.1426995360636072,0.009455488879812434,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.10604627466183056,-0.1398080082074649,-0.03704627072869245,0.13870353734110388,-0.061972144225094394,-0.10398061805604064,0.08970425740656052,0.009455488879812434,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.10604627466183056,-0.1398080082074649,-0.03704627072869245,0.13870353734110388,-0.061972144225094394,-0.10398061805604064,0.11620189673508387,-0.009486594093092014,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.14490794130872445
-0.16772075443480394,-0.1079330840536174,0.06243815148279847,0.15648044275149142,-0.1542308559903212,-0.0274951070164596,0.11620189673508387,0.028397571852716883,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.14490794130872445
-0.13688351454831724,-0.1079330840536174,0.029276677412301503,0.13870353734110388,-0.11732737128423046,-0.046616484776354855,0.11620189673508387,-0.009486594093092014,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.13688351454831724,-0.1079330840536174,0.029276677412301503,0.13870353734110388,-0.11732737128423046,-0.046616484776354855,0.11620189673508387,0.009455488879812434,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.13688351454831724,-0.1398080082074649,-0.0038847966581954723,0.15648044275149142,-0.09887562893118511,-0.08485924029614537,0.11620189673508387,0.009455488879812434,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.1705056077622242
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.13577911363727582,-0.06573786253625012,0.11620189673508387,0.009455488879812434,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.13577911363727582,-0.06573786253625012,0.11620189673508387,0.028397571852716883,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.19855799432129065,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.17268259834336652,-0.046616484776354855,0.1426995360636072,0.028397571852716883,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.14490794130872445
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.13577911363727582,-0.06573786253625012,0.1426995360636072,0.028397571852716883,0.00421152978612476,-0.07258529177566987,-0.09770409269877815,-0.1705056077622242
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.13577911363727582,-0.06573786253625012,0.1426995360636072,0.028397571852716883,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.11620189673508387,0.009455488879812434,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.11620189673508387,0.028397571852716883,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.1705056077622242
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.08970425740656052,0.028397571852716883,0.00421152978612476,-0.0926244729431518,-0.11992561008888346,-0.19610327421572396
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.13577911363727582,-0.06573786253625012,0.11620189673508387,0.028397571852716883,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.19610327421572396
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.11732737128423046,-0.10398061805604064,0.1426995360636072,0.04733965482562133,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.1705056077622242
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.1426995360636072,0.04733965482562133,-0.013409184431087615,-0.07258529177566987,-0.11992561008888346,-0.19610327421572396
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.11732737128423046,-0.10398061805604064,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.14490794130872445
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.08970425740656052,0.04733965482562133,-0.013409184431087615,-0.07258529177566987,-0.14214712747898875,-0.14490794130872445
-0.13688351454831724,-0.1716829323613124,-0.03704627072869245,0.17425734816187896,-0.08042388657813976,-0.12310199581593591,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.11732737128423046,-0.10398061805604064,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.19855799432129065,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.1542308559903212,-0.046616484776354855,0.1426995360636072,0.04733965482562133,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.09371260840172496
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.1426995360636072,0.04733965482562133,0.00421152978612476,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.10604627466183056,-0.1398080082074649,-0.03704627072869245,0.13870353734110388,-0.043520401872049044,-0.10398061805604064,0.11620189673508387,0.04733965482562133,-0.013409184431087615,-0.07258529177566987,-0.14214712747898875,-0.14490794130872445
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.11732737128423046,-0.06573786253625012,0.11620189673508387,0.04733965482562133,-0.013409184431087615,-0.0926244729431518,-0.11992561008888346,-0.1705056077622242
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.09887562893118511,-0.10398061805604064,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.09887562893118511,-0.10398061805604064,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.07258529177566987,-0.09770409269877815,-0.1193102748552247
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.11732737128423046,-0.06573786253625012,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.09887562893118511,-0.10398061805604064,0.08970425740656052,0.04733965482562133,-0.013409184431087615,-0.0926244729431518,-0.11992561008888346,-0.14490794130872445
-0.19855799432129065,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.1542308559903212,-0.046616484776354855,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.0926244729431518,-0.11992561008888346,-0.1193102748552247
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.11620189673508387,0.04733965482562133,0.00421152978612476,-0.07258529177566987,-0.09770409269877815,-0.1193102748552247
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.11620189673508387,0.08522382077143023,0.00421152978612476,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.22939523420777733,-0.1716829323613124,0.06243815148279847,0.2275880643930416,-0.17268259834336652,-0.06573786253625012,0.1426995360636072,0.08522382077143023,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.1705056077622242
-0.19855799432129065,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.1542308559903212,-0.046616484776354855,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.0926244729431518,-0.11992561008888346,-0.1705056077622242
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.09887562893118511,-0.10398061805604064,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.09887562893118511,-0.10398061805604064,0.1426995360636072,0.04733965482562133,0.021832244003337137,-0.0926244729431518,-0.14214712747898875,-0.1705056077622242
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.08485924029614537,0.1426995360636072,0.04733965482562133,0.021832244003337137,-0.07258529177566987,-0.14214712747898875,-0.1705056077622242
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.09887562893118511,-0.10398061805604064,0.11620189673508387,0.06628173779852578,0.00421152978612476,-0.07258529177566987,-0.14214712747898875,-0.19610327421572396
-0.19855799432129065,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.13577911363727582,-0.10398061805604064,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.14490794130872445
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.08042388657813976,-0.12310199581593591,0.11620189673508387,0.04733965482562133,0.021832244003337137,-0.07258529177566987,-0.14214712747898875,-0.14490794130872445
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.09887562893118511,-0.08485924029614537,0.11620189673508387,0.06628173779852578,0.021832244003337137,-0.07258529177566987,-0.14214712747898875,-0.14490794130872445
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.09887562893118511,-0.08485924029614537,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.16772075443480394,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.09887562893118511,-0.08485924029614537,0.11620189673508387,0.04733965482562133,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.16772075443480394,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.08042388657813976,-0.12310199581593591,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.1193102748552247
-0.22939523420777733,-0.1716829323613124,0.06243815148279847,0.2275880643930416,-0.1542308559903212,-0.08485924029614537,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.19855799432129065,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.13577911363727582,-0.06573786253625012,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.11992561008888346,-0.1193102748552247
-0.22939523420777733,-0.1398080082074649,0.09559962555329544,0.20981115898265404,-0.17268259834336652,-0.046616484776354855,0.1426995360636072,0.06628173779852578,0.03945295822054951,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.22939523420777733,-0.1398080082074649,0.09559962555329544,0.20981115898265404,-0.17268259834336652,-0.046616484776354855,0.1426995360636072,0.06628173779852578,0.03945295822054951,-0.05254611060818793,-0.09770409269877815,-0.14490794130872445
-0.16772075443480394,-0.1716829323613124,0.029276677412301503,0.20981115898265404,-0.11732737128423046,-0.10398061805604064,0.1426995360636072,0.04733965482562133,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.14490794130872445
-0.13688351454831724,-0.1716829323613124,-0.0038847966581954723,0.1920342535722665,-0.08042388657813976,-0.12310199581593591,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.11992561008888346,-0.14490794130872445
-0.13688351454831724,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.09887562893118511,-0.08485924029614537,0.11620189673508387,0.04733965482562133,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.13688351454831724,-0.1398080082074649,0.029276677412301503,0.17425734816187896,-0.09887562893118511,-0.08485924029614537,0.11620189673508387,0.04733965482562133,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
-0.16772075443480394,-0.1398080082074649,0.06243815148279847,0.1920342535722665,-0.13577911363727582,-0.06573786253625012,0.1426995360636072,0.06628173779852578,0.021832244003337137,-0.05254611060818793,-0.09770409269877815,-0.1193102748552247
-0.13688351454831724,-0.1398080082074649,0.029276677412301503,0.15648044275149142,-0.09887562893118511,-0.08485924029614537,0.11620189673508387,0.04733965482562133,0.021832244003337137,-0.07258529177566987,-0.11992561008888346,-0.14490794130872445
